Prix,Année,Boite,Carburant,secteur,kilometrage,marque,model,nbr de portes,origine,premiére main,puissance fiscale,état,km_min,km_max,km_moyen,km_binned
270000.0,2020,Automatique,Diesel,"Hay el Fath, Rabat",70 000 - 74 999,PEUGEOT,2008,5.0,WW au Maroc,Oui,6.0,Neuf,70000,74999,72499.5,50k-100k
260000.0,2017,Automatique,Diesel,"Aïn Chock, Casablanca",190 000 - 199 999,VOLKSWAGEN,Golf 7,5.0,Dédouanée,Oui,8.0,Excellent,190000,199999,194999.5,150k-200k
225000.0,2015,Manuelle,Diesel,"Sidi Maarouf, Casablanca",190 000 - 199 999,VOLKSWAGEN,Golf 7,5.0,Dédouanée,Non,8.0,Très bon,190000,199999,194999.5,150k-200k
210000.0,2017,Automatique,Diesel,"Al Fida, Casablanca",90 000 - 94 999,SKODA,Octavia,5.0,WW au Maroc,Non,8.0,Excellent,90000,94999,92499.5,50k-100k
320000.0,2020,Automatique,Diesel,"Maarif, Casablanca",100 000 - 109 999,MERCEDES-BENZ,Classe A,5.0,WW au Maroc,Oui,8.0,Excellent,100000,109999,104999.5,100k-150k
265000.0,2017,Automatique,Diesel,"Anfa, Casablanca",95 000 - 99 999,LAND ROVER,Discovery Sport,5.0,WW au Maroc,Oui,9.0,Excellent,95000,99999,97499.5,50k-100k
255000.0,2018,Automatique,Diesel,"Souissi, Rabat",150 000 - 159 999,PEUGEOT,3008,5.0,WW au Maroc,Oui,8.0,Très bon,150000,159999,154999.5,150k-200k
268000.0,2016,Automatique,Diesel,"Anfa, Casablanca",190 000 - 199 999,LAND ROVER,Range Rover Evoque,5.0,Importée neuve,Oui,10.0,Excellent,190000,199999,194999.5,150k-200k
350000.0,2014,Automatique,Diesel,"Bourgogne, Casablanca",180 000 - 189 999,MERCEDES-BENZ,Classe C,5.0,Dédouanée,Non,9.0,Excellent,180000,189999,184999.5,150k-200k
350000.0,2012,Automatique,Essence,"El Youssoufia, Rabat",130 000 - 139 999,PORSCHE,Cayenne,5.0,Importée neuve,Oui,28.0,Excellent,130000,139999,134999.5,100k-150k
240000.0,2018,Automatique,Diesel,"Yacoub El Mansour, Rabat",100 000 - 109 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Oui,8.0,Excellent,100000,109999,104999.5,100k-150k
225000.0,2017,Automatique,Diesel,"Anfa, Casablanca",170 000 - 179 999,AUDI,A3,5.0,WW au Maroc,Non,8.0,Excellent,170000,179999,174999.5,150k-200k
340000.0,2019,Automatique,Diesel,"Ain Sebaa, Casablanca",90 000 - 94 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Oui,8.0,Neuf,90000,94999,92499.5,50k-100k
370000.0,2020,Automatique,Diesel,"2 Mars, Casablanca",80 000 - 84 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,8.0,Excellent,80000,84999,82499.5,50k-100k
490000.0,2021,Automatique,Diesel,"Anfa, Casablanca",50 000 - 54 999,VOLKSWAGEN,Arteon,5.0,Dédouanée,Oui,8.0,Excellent,50000,54999,52499.5,50k-100k
255000.0,2020,Automatique,Diesel,"Oulfa, Casablanca",120 000 - 129 999,NISSAN,Qashqai,5.0,WW au Maroc,Non,6.0,Excellent,120000,129999,124999.5,100k-150k
265000.0,2016,Automatique,Diesel,"Partie Est, Mohammedia",190 000 - 199 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Oui,12.0,Excellent,190000,199999,194999.5,150k-200k
320000.0,2018,Automatique,Diesel,"Centre Ville, Mohammedia",110 000 - 119 999,TOYOTA,Fortuner,5.0,WW au Maroc,Oui,10.0,Très bon,110000,119999,114999.5,100k-150k
240000.0,2018,Automatique,Diesel,"Yacoub El Mansour, Rabat",120 000 - 129 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Oui,8.0,Excellent,120000,129999,124999.5,100k-150k
260000.0,2022,Manuelle,Diesel,"Quartier Aérodrome, El Jadida",5 000 - 9 999,KIA,Sportage,5.0,WW au Maroc,Oui,6.0,Excellent,5000,9999,7499.5,0-50k
219000.0,2022,Manuelle,Diesel,"Sidi Maarouf, Casablanca",45 000 - 49 999,JEEP,Renegade,5.0,WW au Maroc,Oui,6.0,Excellent,45000,49999,47499.5,0-50k
254000.0,2016,Automatique,Diesel,"Hay Sadri, Casablanca",170 000 - 179 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Non,8.0,Excellent,170000,179999,174999.5,150k-200k
340000.0,2016,Automatique,Diesel,"Californie, Casablanca",200 000 - 249 999,AUDI,Q7,5.0,WW au Maroc,Oui,12.0,Très bon,200000,249999,224999.5,200k-300k
500000.0,2019,Automatique,Diesel,"Anfa, Casablanca",90 000 - 94 999,LAND ROVER,Range Rover Velar,5.0,WW au Maroc,Oui,8.0,Excellent,90000,94999,92499.5,50k-100k
250000.0,2017,Automatique,Diesel,"Hassan, Rabat",160 000 - 169 999,BMW,X3,5.0,WW au Maroc,Oui,8.0,Très bon,160000,169999,164999.5,150k-200k
295000.0,2015,Automatique,Diesel,"Sidi Maarouf, Casablanca",110 000 - 119 999,MERCEDES-BENZ,Classe C,5.0,WW au Maroc,Non,9.0,Excellent,110000,119999,114999.5,100k-150k
230000.0,2017,Manuelle,Diesel,"Aïn Chock, Casablanca",160 000 - 169 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Oui,8.0,Très bon,160000,169999,164999.5,150k-200k
420000.0,2022,Automatique,Diesel,"Targa, Marrakech",75 000 - 79 999,AUDI,Q5,5.0,WW au Maroc,Oui,8.0,Excellent,75000,79999,77499.5,50k-100k
222000.0,2012,Automatique,Diesel,"Centre Ville, Agadir",190 000 - 199 999,LAND ROVER,Range Rover Sport,5.0,Importée neuve,Oui,12.0,Excellent,190000,199999,194999.5,150k-200k
205000.0,2019,Manuelle,Diesel,"Autre secteur, Rabat",5 000 - 9 999,FORD,Kuga,5.0,WW au Maroc,Oui,6.0,Excellent,5000,9999,7499.5,0-50k
252000.0,2018,Automatique,Diesel,"Errahma, Casablanca",180 000 - 189 999,SKODA,Kodiaq,5.0,WW au Maroc,Oui,8.0,Excellent,180000,189999,184999.5,150k-200k
290000.0,2016,Automatique,Diesel,"Abdelmoumen, Casablanca",95 000 - 99 999,MASERATI,Ghibli,5.0,WW au Maroc,Oui,12.0,Très bon,95000,99999,97499.5,50k-100k
233000.0,2015,Automatique,Diesel,"Toute la ville, Khouribga",180 000 - 189 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,4.0,Neuf,180000,189999,184999.5,150k-200k
270000.0,2017,Automatique,Diesel,"Hamria, Meknès",100 000 - 109 999,MERCEDES-BENZ,Classe Gla,5.0,WW au Maroc,Oui,7.0,Excellent,100000,109999,104999.5,100k-150k
320000.0,2017,Automatique,Diesel,"Administratif, Tanger",140 000 - 149 999,VOLKSWAGEN,Touran,5.0,Dédouanée,Non,22.0,Excellent,140000,149999,144999.5,100k-150k
290000.0,2020,Automatique,Diesel,"Autre secteur, Agadir",140 000 - 149 999,VOLKSWAGEN,Golf 8,5.0,Dédouanée,Non,8.0,Excellent,140000,149999,144999.5,100k-150k
390000.0,2019,Automatique,Diesel,"Toute la ville, Guercif",100 000 - 109 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Oui,8.0,Excellent,100000,109999,104999.5,100k-150k
285000.0,2021,Automatique,Diesel,"Route de Sefrou, Fès",120 000 - 129 999,VOLKSWAGEN,T-Roc,5.0,WW au Maroc,Oui,6.0,Excellent,120000,129999,124999.5,100k-150k
355000.0,2017,Automatique,Diesel,"Hay El Qods, Oujda",200 000 - 249 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,8.0,Très bon,200000,249999,224999.5,200k-300k
270000.0,2021,Automatique,Hybride,"Al Wifaq, Agadir",100 000 - 109 999,HONDA,Cr-V,5.0,Dédouanée,Non,8.0,Excellent,100000,109999,104999.5,100k-150k
280000.0,2019,Automatique,Diesel,"Sonaba, Agadir",110 000 - 119 999,BMW,Série 1,5.0,WW au Maroc,Oui,8.0,Excellent,110000,119999,114999.5,100k-150k
380000.0,2023,Automatique,Diesel,"Centre Ville, Agadir",70 000 - 74 999,MERCEDES-BENZ,Classe A,5.0,WW au Maroc,Oui,8.0,Neuf,70000,74999,72499.5,50k-100k
300000.0,2023,Automatique,Diesel,"Maarif, Casablanca",40 000 - 44 999,PEUGEOT,3008,5.0,WW au Maroc,Oui,6.0,Excellent,40000,44999,42499.5,0-50k
325000.0,2021,Automatique,Diesel,"Hay Riad, Rabat",35 000 - 39 999,BMW,X1,5.0,WW au Maroc,Non,8.0,Excellent,35000,39999,37499.5,0-50k
250000.0,2021,Manuelle,Diesel,"Al Fida, Casablanca",40 000 - 44 999,HYUNDAI,Tucson,5.0,WW au Maroc,Oui,6.0,Très bon,40000,44999,42499.5,0-50k
360000.0,2018,Automatique,Diesel,"Maarif, Casablanca",130 000 - 139 999,PORSCHE,Macan,5.0,WW au Maroc,Oui,12.0,Très bon,130000,139999,134999.5,100k-150k
420000.0,2017,Automatique,Diesel,"Maarif, Casablanca",170 000 - 179 999,PORSCHE,Cayenne,5.0,WW au Maroc,Non,12.0,Très bon,170000,179999,174999.5,150k-200k
245000.0,2021,Automatique,Diesel,"Al Qods, Casablanca",130 000 - 139 999,OPEL,Grandland,5.0,WW au Maroc,Non,6.0,Excellent,130000,139999,134999.5,100k-150k
314000.0,2023,Automatique,Hybride,"Marjane 2, Meknès",100 000 - 109 999,RENAULT,Arkana,5.0,WW au Maroc,Oui,9.0,Excellent,100000,109999,104999.5,100k-150k
435000.0,2023,Automatique,Diesel,"Almaz, Casablanca",75 000 - 79 999,VOLKSWAGEN,Touareg,3.0,WW au Maroc,Oui,12.0,Excellent,75000,79999,77499.5,50k-100k
258000.0,2022,Automatique,Diesel,"Californie, Casablanca",90 000 - 94 999,PEUGEOT,3008,5.0,WW au Maroc,Oui,8.0,Neuf,90000,94999,92499.5,50k-100k
345000.0,2021,Automatique,Diesel,"Les Princesses, Casablanca",75 000 - 79 999,LAND ROVER,Discovery Sport,5.0,WW au Maroc,Oui,8.0,Excellent,75000,79999,77499.5,50k-100k
240000.0,2022,Manuelle,Diesel,"El Houda, Agadir",35 000 - 39 999,JEEP,Compass,5.0,WW au Maroc,Oui,6.0,Excellent,35000,39999,37499.5,0-50k
310000.0,2020,Automatique,Diesel,"Belvédère, Casablanca",110 000 - 119 999,ALFA ROMEO,Stelvio,5.0,WW au Maroc,Oui,8.0,Très bon,110000,119999,114999.5,100k-150k
210000.0,2020,Automatique,Diesel,"Almaz, Casablanca",100 000 - 109 999,VOLVO,V40,5.0,WW au Maroc,Non,8.0,Très bon,100000,109999,104999.5,100k-150k
268000.0,2019,Automatique,Diesel,"Agdal, Marrakech",140 000 - 149 999,SEAT,Ateca,5.0,Dédouanée,Oui,6.0,Excellent,140000,149999,144999.5,100k-150k
410000.0,2023,Automatique,Diesel,"Hay Riad, Rabat",20 000 - 24 999,SKODA,Kodiaq,5.0,WW au Maroc,Oui,8.0,Neuf,20000,24999,22499.5,0-50k
350000.0,2017,Automatique,Diesel,"Belvédère, Casablanca",150 000 - 159 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Non,12.0,Excellent,150000,159999,154999.5,150k-200k
250000.0,2018,Manuelle,Diesel,"Oued Fès, Fès",140 000 - 149 999,BMW,Série 1,3.0,WW au Maroc,Non,41.0,Très bon,140000,149999,144999.5,100k-150k
350000.0,2020,Automatique,Diesel,"Al Boustane, El Jadida",15 000 - 19 999,VOLKSWAGEN,Golf 8,5.0,Importée neuve,Non,10.0,Excellent,15000,19999,17499.5,0-50k
325000.0,2019,Automatique,Diesel,"Sidi Maarouf, Casablanca",120 000 - 129 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Oui,8.0,Excellent,120000,129999,124999.5,100k-150k
215000.0,2021,Automatique,Hybride,"2 Mars, Casablanca",130 000 - 139 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,10.0,Excellent,130000,139999,134999.5,100k-150k
490000.0,2019,Automatique,Diesel,"Casablanca Finance City, Casablanca",90 000 - 94 999,LAND ROVER,Range Rover Sport,5.0,WW au Maroc,Non,12.0,Excellent,90000,94999,92499.5,50k-100k
210000.0,2018,Automatique,Diesel,"Hay Mabrouka, Settat",5 000 - 9 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Non,12.0,Excellent,5000,9999,7499.5,0-50k
235000.0,2022,Automatique,Hybride,"Allal El Fassi, Marrakech",20 000 - 24 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,10.0,Neuf,20000,24999,22499.5,0-50k
255000.0,2022,Automatique,Hybride,"Algerie, Tanger",50 000 - 54 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,7.0,Excellent,50000,54999,52499.5,50k-100k
310000.0,2017,Automatique,Diesel,"Andalousse, Temara",200 000 - 249 999,VOLVO,Xc60,5.0,WW au Maroc,Non,8.0,Très bon,200000,249999,224999.5,200k-300k
275000.0,2017,Automatique,Diesel,"Agdal, Fès",180 000 - 189 999,BMW,X3,5.0,WW au Maroc,Non,8.0,Excellent,180000,189999,184999.5,150k-200k
410000.0,2018,Automatique,Diesel,"Administratif, Tanger",95 000 - 99 999,MERCEDES-BENZ,Classe C,5.0,Dédouanée,Non,8.0,Excellent,95000,99999,97499.5,50k-100k
295000.0,2018,Automatique,Diesel,"Centre Ville, Agadir",190 000 - 199 999,AUDI,Q5,5.0,WW au Maroc,Non,8.0,Très bon,190000,199999,194999.5,150k-200k
440000.0,2025,Automatique,Diesel,"Agdal, Rabat",0 - 4 999,AUDI,A3,5.0,WW au Maroc,Oui,8.0,Excellent,0,4999,2499.5,0-50k
255000.0,2016,Automatique,Diesel,"Ain Sebaa, Casablanca",190 000 - 199 999,BMW,X4,5.0,WW au Maroc,Non,8.0,Excellent,190000,199999,194999.5,150k-200k
220000.0,2021,Manuelle,Diesel,"Agadir Oufella, Agadir",40 000 - 44 999,SEAT,Arona,5.0,WW au Maroc,Oui,6.0,Excellent,40000,44999,42499.5,0-50k
490000.0,2021,Automatique,Diesel,"Hamria, Meknès",110 000 - 119 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,9.0,Très bon,110000,119999,114999.5,100k-150k
245000.0,2018,Automatique,Diesel,"Hay Mohammadi, Agadir",200 000 - 249 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Non,12.0,Très bon,200000,249999,224999.5,200k-300k
430000.0,2022,Automatique,Diesel,"Al Qods, Casablanca",30 000 - 34 999,VOLKSWAGEN,Tiguan,5.0,Pas encore dédouanée,Oui,8.0,Excellent,30000,34999,32499.5,0-50k
300000.0,2022,Automatique,Diesel,"Aïn Chock, Casablanca",75 000 - 79 999,HYUNDAI,Tucson,5.0,WW au Maroc,Non,6.0,Excellent,75000,79999,77499.5,50k-100k
280000.0,2020,Automatique,Diesel,"Toute la ville, Had Soualem",85 000 - 89 999,SKODA,Kodiaq,5.0,WW au Maroc,Oui,8.0,Excellent,85000,89999,87499.5,50k-100k
220000.0,2018,Automatique,Diesel,"Ain Sebaa, Casablanca",95 000 - 99 999,SKODA,Superb,5.0,WW au Maroc,Non,8.0,Excellent,95000,99999,97499.5,50k-100k
235000.0,2023,Automatique,Hybride,"Autre secteur, El Jadida",35 000 - 39 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,10.0,Excellent,35000,39999,37499.5,0-50k
325000.0,2020,Automatique,Diesel,"Route de Casablanca, Marrakech",60 000 - 64 999,RENAULT,Espace,5.0,WW au Maroc,Oui,8.0,Excellent,60000,64999,62499.5,50k-100k
320000.0,2017,Automatique,Diesel,"Autre secteur, Temara",160 000 - 169 999,MERCEDES-BENZ,220,5.0,Dédouanée,Oui,9.0,Excellent,160000,169999,164999.5,150k-200k
310000.0,2019,Automatique,Diesel,"Quartier de l'Océan, Rabat",170 000 - 179 999,SKODA,Karoq,5.0,Dédouanée,Non,6.0,Excellent,170000,179999,174999.5,150k-200k
210000.0,2020,Automatique,Diesel,"Anahda, Agadir",150 000 - 159 999,SKODA,Octavia,5.0,WW au Maroc,Oui,8.0,Excellent,150000,159999,154999.5,150k-200k
205000.0,2020,Manuelle,Diesel,"Hay Saada, Fès",120 000 - 129 999,NISSAN,Qashqai,5.0,WW au Maroc,Oui,7.0,Excellent,120000,129999,124999.5,100k-150k
268000.0,2020,Automatique,Diesel,"Smaâla, Settat",140 000 - 149 999,HYUNDAI,Tucson,5.0,WW au Maroc,Non,6.0,Très bon,140000,149999,144999.5,100k-150k
210000.0,2016,Automatique,Diesel,"2 Mars, Casablanca",120 000 - 129 999,BMW,Série 5,5.0,WW au Maroc,Oui,8.0,Très bon,120000,129999,124999.5,100k-150k
217000.0,2017,Automatique,Diesel,"Oulfa, Casablanca",100 000 - 109 999,VOLKSWAGEN,Passat Cc,5.0,WW au Maroc,Non,8.0,Excellent,100000,109999,104999.5,100k-150k
210000.0,2018,Automatique,Diesel,"Abattoirs, Agadir",15 000 - 19 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Non,12.0,Très bon,15000,19999,17499.5,0-50k
210000.0,2020,Manuelle,Diesel,"Belvédère, Casablanca",160 000 - 169 999,MITSUBISHI,L200,5.0,WW au Maroc,Non,10.0,Très bon,160000,169999,164999.5,150k-200k
290000.0,2019,Automatique,Diesel,"Anfa, Casablanca",160 000 - 169 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Oui,8.0,Bon,160000,169999,164999.5,150k-200k
340000.0,2020,Automatique,Diesel,"Anfa, Casablanca",160 000 - 169 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Oui,8.0,Bon,160000,169999,164999.5,150k-200k
223000.0,2014,Automatique,Diesel,"Route Ain Chkaf, Fès",180 000 - 189 999,MERCEDES-BENZ,Classe Gla,5.0,Dédouanée,Non,9.0,Très bon,180000,189999,184999.5,150k-200k
243000.0,2020,Automatique,Diesel,"Aïn Chock, Casablanca",120 000 - 129 999,HYUNDAI,Santa Fe,5.0,WW au Maroc,Oui,8.0,Bon,120000,129999,124999.5,100k-150k
265000.0,2019,Automatique,Diesel,"Aïn Diab, Casablanca",60 000 - 64 999,BMW,X1,5.0,WW au Maroc,Oui,8.0,Neuf,60000,64999,62499.5,50k-100k
450000.0,2010,Automatique,Essence,"Afaq, Marrakech",95 000 - 99 999,PORSCHE,Panamera,5.0,Dédouanée,Oui,21.0,Très bon,95000,99999,97499.5,50k-100k
240000.0,2018,Automatique,Diesel,"Centre Ville, Nador",170 000 - 179 999,VOLKSWAGEN,Touareg,5.0,WW au Maroc,Oui,6.0,Excellent,170000,179999,174999.5,150k-200k
470000.0,2017,Automatique,Diesel,"Mimosas, Kénitra",130 000 - 139 999,LAND ROVER,Range Rover Sport,5.0,Importée neuve,Oui,12.0,Très bon,130000,139999,134999.5,100k-150k
220000.0,2017,Manuelle,Diesel,"Toute la ville, Berrechid",95 000 - 99 999,NISSAN,Navara,5.0,Importée neuve,Oui,10.0,Excellent,95000,99999,97499.5,50k-100k
215000.0,2019,Manuelle,Diesel,"Wifak, Temara",190 000 - 199 999,PEUGEOT,3008,5.0,WW au Maroc,Oui,8.0,Excellent,190000,199999,194999.5,150k-200k
250000.0,2018,Automatique,Diesel,"Hay Riad, Rabat",140 000 - 149 999,BMW,X1,5.0,WW au Maroc,Oui,8.0,Très bon,140000,149999,144999.5,100k-150k
280000.0,2019,Automatique,Diesel,"Achakar, Tanger",75 000 - 79 999,PEUGEOT,3008,5.0,WW au Maroc,Oui,8.0,Très bon,75000,79999,77499.5,50k-100k
430000.0,2019,Automatique,Essence,"Souissi, Rabat",40 000 - 44 999,CADILLAC,Escalade,5.0,Dédouanée,Oui,11.0,Excellent,40000,44999,42499.5,0-50k
220000.0,2014,Automatique,Diesel,"Californie, Casablanca",100 000 - 109 999,BMW,Série 4,5.0,WW au Maroc,Non,8.0,Excellent,100000,109999,104999.5,100k-150k
350000.0,2023,Automatique,Hybride,"Mers Sultan, Casablanca",30 000 - 34 999,HYUNDAI,Tucson,5.0,WW au Maroc,Oui,5.0,Excellent,30000,34999,32499.5,0-50k
355000.0,2018,Automatique,Diesel,"Autre secteur, Marrakech",120 000 - 129 999,LAND ROVER,Range Rover,5.0,WW au Maroc,Oui,8.0,Excellent,120000,129999,124999.5,100k-150k
340000.0,2018,Automatique,Diesel,"Azzouzia, Marrakech",130 000 - 139 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,8.0,Très bon,130000,139999,134999.5,100k-150k
370000.0,2018,Automatique,Diesel,"Abdelmoumen, Casablanca",160 000 - 169 999,VOLKSWAGEN,Tiguan,5.0,Importée neuve,Non,8.0,Très bon,160000,169999,164999.5,150k-200k
354000.0,2021,Automatique,Diesel,"Hay Mohammadi, Casablanca",170 000 - 179 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,8.0,Excellent,170000,179999,174999.5,150k-200k
315000.0,2024,Automatique,Diesel,"El Qaria, Salé",25 000 - 29 999,SKODA,Octavia,5.0,Dédouanée,Oui,8.0,Excellent,25000,29999,27499.5,0-50k
275000.0,2022,Automatique,Diesel,"Ancienne Médina, Marrakech",120 000 - 129 999,HYUNDAI,Tucson,5.0,WW au Maroc,Non,6.0,Excellent,120000,129999,124999.5,100k-150k
375000.0,2020,Automatique,Hybride,"Port Tanger ville, Tanger",110 000 - 119 999,AUDI,A3,5.0,Dédouanée,Oui,8.0,Excellent,110000,119999,114999.5,100k-150k
317000.0,2023,Automatique,Hybride,"Belvédère, Casablanca",20 000 - 24 999,RENAULT,Arkana,5.0,WW au Maroc,Oui,9.0,Excellent,20000,24999,22499.5,0-50k
210000.0,2023,Manuelle,Diesel,"Toute la ville, Laâyoune",40 000 - 44 999,DACIA,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,40000,44999,42499.5,0-50k
235000.0,2024,Manuelle,Diesel,"Toute la ville, Béni Mellal",5 000 - 9 999,FIAT,Doblo,5.0,Importée neuve,Oui,6.0,Neuf,5000,9999,7499.5,0-50k
245000.0,2016,Automatique,Diesel,"Centre, Kénitra",180 000 - 189 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,9.0,Excellent,180000,189999,184999.5,150k-200k
255000.0,2017,Automatique,Diesel,"Autre secteur, Marrakech",110 000 - 119 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Non,8.0,Excellent,110000,119999,114999.5,100k-150k
360000.0,2018,Automatique,Diesel,"Autre secteur, Casablanca",130 000 - 139 999,MERCEDES-BENZ,Classe E,5.0,WW au Maroc,Oui,8.0,Excellent,130000,139999,134999.5,100k-150k
340000.0,2021,Automatique,Diesel,"Autre secteur, Casablanca",45 000 - 49 999,VOLKSWAGEN,T-Roc,5.0,WW au Maroc,Oui,8.0,Excellent,45000,49999,47499.5,0-50k
415000.0,2019,Automatique,Diesel,"Autre secteur, Marrakech",120 000 - 129 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Oui,8.0,Excellent,120000,129999,124999.5,100k-150k
255000.0,2021,Automatique,Diesel,"Autre secteur, Marrakech",130 000 - 139 999,KIA,Sportage,5.0,WW au Maroc,Oui,8.0,Excellent,130000,139999,134999.5,100k-150k
490000.0,2021,Automatique,Essence,"Autre secteur, Casablanca",100 000 - 109 999,AUDI,A3,5.0,WW au Maroc,Oui,11.0,Excellent,100000,109999,104999.5,100k-150k
230000.0,2021,Manuelle,Diesel,"El Houda, Agadir",35 000 - 39 999,JEEP,Compass,5.0,WW au Maroc,Oui,6.0,Excellent,35000,39999,37499.5,0-50k
205000.0,2012,Automatique,Diesel,"Aïn Chock, Casablanca",180 000 - 189 999,MERCEDES-BENZ,Classe C,5.0,Dédouanée,Non,9.0,Excellent,180000,189999,184999.5,150k-200k
360000.0,2019,Automatique,Diesel,"Hassan, Rabat",110 000 - 119 999,BMW,X3,5.0,WW au Maroc,Oui,8.0,Excellent,110000,119999,114999.5,100k-150k
205000.0,2020,Manuelle,Diesel,"Oulfa, Casablanca",100 000 - 109 999,OPEL,Grandland,5.0,WW au Maroc,Oui,6.0,Très bon,100000,109999,104999.5,100k-150k
229000.0,2016,Automatique,Diesel,"C.I.L, Casablanca",180 000 - 189 999,LAND ROVER,Discovery Sport,5.0,WW au Maroc,Non,9.0,Très bon,180000,189999,184999.5,150k-200k
270000.0,2022,Automatique,Essence,"Abdelmoumen, Casablanca",40 000 - 44 999,NISSAN,Qashqai,5.0,WW au Maroc,Oui,8.0,Excellent,40000,44999,42499.5,0-50k
255000.0,2021,Automatique,Diesel,"Autre secteur, Temara",110 000 - 119 999,VOLKSWAGEN,T-Roc,5.0,WW au Maroc,Oui,8.0,Excellent,110000,119999,114999.5,100k-150k
205000.0,2020,Automatique,Hybride,"Sidi Maarouf, Casablanca",85 000 - 89 999,TOYOTA,C-Hr,5.0,WW au Maroc,Oui,6.0,Excellent,85000,89999,87499.5,50k-100k
240000.0,2023,Manuelle,Diesel,"Beauséjour, Casablanca",10 000 - 14 999,OPEL,Mokka,5.0,WW au Maroc,Non,6.0,Excellent,10000,14999,12499.5,0-50k
400000.0,2019,Automatique,Hybride,"Agdal, Rabat",180 000 - 189 999,MERCEDES-BENZ,Classe Glc,5.0,Dédouanée,Non,12.0,Excellent,180000,189999,184999.5,150k-200k
530000.0,2022,Automatique,Diesel,"Tanger City Center, Tanger",55 000 - 59 999,VOLKSWAGEN,Tiguan,5.0,Importée neuve,Oui,8.0,Excellent,55000,59999,57499.5,50k-100k
280000.0,2018,Automatique,Diesel,"Yacoub El Mansour, Rabat",90 000 - 94 999,LAND ROVER,Range Rover Evoque,5.0,WW au Maroc,Oui,8.0,Excellent,90000,94999,92499.5,50k-100k
330000.0,2019,Automatique,Diesel,"Maarif, Casablanca",140 000 - 149 999,AUDI,A5,5.0,WW au Maroc,Oui,8.0,Très bon,140000,149999,144999.5,100k-150k
320000.0,2019,Automatique,Diesel,"Centre Ville, Oujda",180 000 - 189 999,MERCEDES-BENZ,Classe A,5.0,Dédouanée,Oui,8.0,Très bon,180000,189999,184999.5,150k-200k
500000.0,2018,Automatique,Diesel,"Centre Ville, Casablanca",160 000 - 169 999,LAND ROVER,Range Rover,5.0,WW au Maroc,Oui,12.0,Excellent,160000,169999,164999.5,150k-200k
340000.0,2019,Automatique,Diesel,"Centre Ville, Casablanca",130 000 - 139 999,JEEP,Wrangler,5.0,WW au Maroc,Non,11.0,Excellent,130000,139999,134999.5,100k-150k
305000.0,2018,Automatique,Diesel,"Bir Rami Est, Kénitra",120 000 - 129 999,VOLKSWAGEN,Tiguan,5.0,WW au Maroc,Oui,8.0,Très bon,120000,129999,124999.5,100k-150k
340000.0,2016,Automatique,Diesel,"Souissi, Rabat",200 000 - 249 999,VOLVO,Xc90,5.0,WW au Maroc,Oui,8.0,Excellent,200000,249999,224999.5,200k-300k
305000.0,2016,Automatique,Diesel,"Touilaa, Tétouan",180 000 - 189 999,VOLKSWAGEN,Tiguan,5.0,Dédouanée,Non,8.0,Excellent,180000,189999,184999.5,150k-200k
310000.0,2017,Automatique,Diesel,"Wilaya, Tétouan",190 000 - 199 999,VOLKSWAGEN,Tiguan,5.0,Importée neuve,Non,8.0,Neuf,190000,199999,194999.5,150k-200k
295000.0,2022,Automatique,Diesel,"Hay Essalam, El Jadida",90 000 - 94 999,VOLKSWAGEN,T-Roc,5.0,WW au Maroc,Oui,8.0,Très bon,90000,94999,92499.5,50k-100k
215000.0,2022,Automatique,Diesel,"Centre ville, Tanger",85 000 - 89 999,HYUNDAI,Creta,5.0,WW au Maroc,Oui,6.0,Excellent,85000,89999,87499.5,50k-100k
